2.362358395473799708e-03,7.399999999999999911e-01,2.951724437299400004e-03
-1.321787174788999764e-01,7.399999999999999911e-01,3.202362817527999894e+00
-1.677103355530999707e-01,7.399999999999999911e-01,6.413867342468400068e+00
-3.108224414289199600e-01,7.399999999999999911e-01,9.499037766462000931e+00
-3.285762123760799791e-01,7.399999999999999911e-01,1.274557003976799940e+01
-2.269523441792200003e-01,7.399999999999999911e-01,1.586357812879999862e+01
-1.985176403076399920e-01,7.399999999999999911e-01,1.906947660447200121e+01
-1.846835929901199935e-01,7.399999999999999911e-01,2.219773259161999945e+01
-3.077828839418599860e-01,7.399999999999999911e-01,2.560578818324599837e+01
-5.361310698088800342e-01,7.399999999999999911e-01,2.861656241415600022e+01
-5.781273901463799270e-01,7.399999999999999911e-01,3.169168024065000111e+01
-7.048343434928999729e-01,7.399999999999999911e-01,3.475067987438799832e+01
-9.430173039422000691e-01,7.399999999999999911e-01,3.783493633272799883e+01
-1.187297064064199992e+00,7.399999999999999911e-01,4.090634088519199452e+01
-1.493808507923199747e+00,7.399999999999999911e-01,4.430225811001800196e+01
-1.922335910796799885e+00,7.399999999999999911e-01,4.737515125273600347e+01
-2.193748867514799805e+00,7.399999999999999911e-01,5.054800958629399332e+01
-1.442112931608199755e+00,7.399999999999999911e-01,5.375359640123399885e+01
-4.271420694888199976e-01,7.399999999999999911e-01,5.667060995103599907e+01
1.189754211903200076e+00,7.399999999999999911e-01,5.922722063062399656e+01
3.497362035509399725e+00,7.399999999999999911e-01,6.142761535644800119e+01
6.121373200418399385e+00,7.399999999999999911e-01,6.325161819456999979e+01
9.041095328355998717e+00,7.399999999999999911e-01,6.416678953170600153e+01
1.215954630371399858e+01,7.399999999999999911e-01,6.438832292556199377e+01
1.512776141164600041e+01,7.399999999999999911e-01,6.391475849147999355e+01
1.775830950737599778e+01,7.399999999999999911e-01,6.219219303132799581e+01
1.989518694874999838e+01,7.399999999999999911e-01,5.992019424437199859e+01
2.064125566484399954e+01,7.399999999999999911e-01,5.701102962492199566e+01
2.049338698388200086e+01,7.399999999999999911e-01,5.387452898022799985e+01
1.988192291255599997e+01,7.399999999999999911e-01,5.093028612134799715e+01
1.919563360211000003e+01,7.399999999999999911e-01,4.799225597384799613e+01
1.841261873243399805e+01,7.399999999999999911e-01,4.484331760409399692e+01
1.775230388640400037e+01,7.399999999999999911e-01,4.163510627744599901e+01
1.712918124201999959e+01,7.399999999999999911e-01,3.865092163085399335e+01
1.684652748106599773e+01,7.399999999999999911e-01,3.550878648760999567e+01
1.654433546069400052e+01,7.399999999999999911e-01,3.236136746403199993e+01
1.620601334572799956e+01,7.399999999999999911e-01,2.910267529485799898e+01
1.597882187367000029e+01,7.399999999999999911e-01,2.592959141727000016e+01
1.593892827038199833e+01,7.399999999999999911e-01,2.291183762553599834e+01
1.661803503033399920e+01,7.399999999999999911e-01,1.977196202281399806e+01
1.761095752714199847e+01,7.399999999999999911e-01,1.683728325368999990e+01
1.877282886503800086e+01,7.399999999999999911e-01,1.393777089119600099e+01
1.979554982185199918e+01,7.399999999999999911e-01,1.107126176357200009e+01
2.053260498045799665e+01,7.399999999999999911e-01,7.996541714666799194e+00
2.115935478208399800e+01,7.399999999999999911e-01,5.001114213469799452e+00
2.058746342663199869e+01,7.399999999999999911e-01,1.881745684142599906e+00
1.941317896844800117e+01,7.399999999999999911e-01,-9.884393617515999653e-01
1.776655006409800208e+01,7.399999999999999911e-01,-3.691302943233399692e+00
