3.939981652366799747e-04,7.399999999999999911e-01,-1.102440292017999946e-03
-3.524671822785400144e-01,7.399999999999999911e-01,3.160073065753799870e+00
-1.466604188088800109e+00,7.399999999999999911e-01,6.074990081790200058e+00
-3.188310915235799570e+00,7.399999999999999911e-01,8.670112395259998550e+00
-5.700351798536599901e+00,7.399999999999999911e-01,1.055014240743000009e+01
-8.427435791495998529e+00,7.399999999999999911e-01,1.201937892438599853e+01
-1.130859348771799944e+01,7.399999999999999911e-01,1.343895783424599877e+01
-1.446437506675800044e+01,7.399999999999999911e-01,1.399990928174599780e+01
-1.758372821806399955e+01,7.399999999999999911e-01,1.444239785671400078e+01
-2.069859714507200010e+01,7.399999999999999911e-01,1.478541231159199931e+01
-2.368024544715599689e+01,7.399999999999999911e-01,1.533402035238199979e+01
-2.651177988055399837e+01,7.399999999999999911e-01,1.635434541704999845e+01
-2.946346774102999788e+01,7.399999999999999911e-01,1.745712423327599794e+01
-3.211508369450000089e+01,7.399999999999999911e-01,1.936922454836000185e+01
-3.465477037431799801e+01,7.399999999999999911e-01,2.110773186686799718e+01
-3.727066631318599832e+01,7.399999999999999911e-01,2.300384111405199761e+01
-3.928400716780600277e+01,7.399999999999999911e-01,2.523892655375999894e+01
-4.174324436184199527e+01,7.399999999999999911e-01,2.753650202752599796e+01
-4.370853204729600350e+01,7.399999999999999911e-01,2.983348903657399731e+01
-4.592364044191199923e+01,7.399999999999999911e-01,3.201877436641199637e+01
-4.838288583759599959e+01,7.399999999999999911e-01,3.397902216909800188e+01
-5.090222434998599255e+01,7.399999999999999911e-01,3.561332817077199309e+01
-5.377364931105400103e+01,7.399999999999999911e-01,3.663508338929599972e+01
-5.677283878322199229e+01,7.399999999999999911e-01,3.678729276657600167e+01
-5.974668941499599839e+01,7.399999999999999911e-01,3.602749662401399888e+01
-6.243430013655599708e+01,7.399999999999999911e-01,3.443239221570599540e+01
-6.451462345126599018e+01,7.399999999999999911e-01,3.189968919753599508e+01
-6.565047521593999136e+01,7.399999999999999911e-01,2.901389298441599962e+01
-6.609982032778599148e+01,7.399999999999999911e-01,2.581304874422399820e+01
-6.550663146974000028e+01,7.399999999999999911e-01,2.280188288685799947e+01
-6.417374448775800033e+01,7.399999999999999911e-01,1.986674585340399801e+01
-6.143713331219199603e+01,7.399999999999999911e-01,1.833718247414999780e+01
-5.879425001148599961e+01,7.399999999999999911e-01,1.662235009667400121e+01
-5.572665100098999602e+01,7.399999999999999911e-01,1.492056441309599890e+01
-5.309652938846199532e+01,7.399999999999999911e-01,1.346942677501999874e+01
-5.032002973555199787e+01,7.399999999999999911e-01,1.207497961523199947e+01
-4.734056510926199479e+01,7.399999999999999911e-01,1.035677638055199878e+01
-4.453105401991999202e+01,7.399999999999999911e-01,8.674185514446000056e+00
-4.136401472087399611e+01,7.399999999999999911e-01,6.920824587343999745e+00
-3.873218717570999559e+01,7.399999999999999911e-01,5.415517950061199848e+00
-3.570341453550599908e+01,7.399999999999999911e-01,3.993955022093199858e+00
-3.304212889675000042e+01,7.399999999999999911e-01,2.308486419919399957e+00
-3.028870444297399800e+01,7.399999999999999911e-01,7.594544306401599387e-01
-2.747894935606599986e+01,7.399999999999999911e-01,-7.717347234491400698e-01
-2.440846953390999730e+01,7.399999999999999911e-01,-1.719275081154600038e+00
-2.104551863670999978e+01,7.399999999999999911e-01,-1.853028041124999969e+00
-1.799097657199999745e+01,7.399999999999999911e-01,-1.163059544563599834e+00
