4.816555778964600430e-03,7.399999999999999911e-01,6.143911310933399851e-03
1.305713962767799941e-01,7.399999999999999911e-01,3.022508156299399840e+00
4.369821943340599923e-01,7.399999999999999911e-01,6.023399460313799025e+00
6.227290317416600551e-01,7.399999999999999911e-01,9.024228739777999664e+00
5.105906173590999408e-01,7.399999999999999911e-01,1.202700026038199965e+01
3.308337986469799819e-01,7.399999999999999911e-01,1.503728547095400003e+01
5.374353723596600463e-02,7.399999999999999911e-01,1.804130773548199684e+01
-1.154638664795999969e-01,7.399999999999999911e-01,2.113473563191599780e+01
-2.025667153298399970e-01,7.399999999999999911e-01,2.419728860857999919e+01
-4.186008088286999884e-01,7.399999999999999911e-01,2.722145195004199891e+01
-3.912676662205200051e-01,7.399999999999999911e-01,3.029907331462399966e+01
-6.135211348532400022e-01,7.399999999999999911e-01,3.336802763936799465e+01
-7.098382800815200566e-01,7.399999999999999911e-01,3.643210611344399297e+01
-8.014511033893199077e-01,7.399999999999999911e-01,3.969250011443000403e+01
-7.414100155231798661e-01,7.399999999999999911e-01,4.286823310849799640e+01
-5.683819040656399313e-01,7.399999999999999911e-01,4.598500070575200027e+01
1.744000531734399839e-01,7.399999999999999911e-01,4.892562255862599585e+01
1.161292228103200097e+00,7.399999999999999911e-01,5.182251758576799716e+01
2.642766940590400182e+00,7.399999999999999911e-01,5.463798303603999784e+01
4.534143865112199911e+00,7.399999999999999911e-01,5.707277126315799620e+01
6.896101891997799882e+00,7.399999999999999911e-01,5.922407531736399733e+01
9.713977074627999642e+00,7.399999999999999911e-01,6.038308019639799795e+01
1.286045496460199900e+01,7.399999999999999911e-01,6.067278118134200326e+01
1.580151867868199922e+01,7.399999999999999911e-01,5.996723451611600098e+01
1.844283137325599853e+01,7.399999999999999911e-01,5.830412244799599364e+01
2.033732080459199665e+01,7.399999999999999911e-01,5.594148778915799625e+01
2.157688999179199740e+01,7.399999999999999911e-01,5.301851987842599812e+01
2.198719139096399999e+01,7.399999999999999911e-01,4.999172792434599444e+01
2.169058260918599856e+01,7.399999999999999911e-01,4.697826356888799637e+01
2.117588100433399845e+01,7.399999999999999911e-01,4.390827379227599181e+01
2.016463613511400155e+01,7.399999999999999911e-01,4.103338775630599855e+01
1.901875791552999928e+01,7.399999999999999911e-01,3.808538856508800308e+01
1.814679260257399918e+01,7.399999999999999911e-01,3.513445320125799753e+01
1.717311413286799748e+01,7.399999999999999911e-01,3.199939603809799848e+01
1.663026361465999869e+01,7.399999999999999911e-01,2.884884195331999734e+01
1.653765833374799854e+01,7.399999999999999911e-01,2.578278074262199837e+01
1.647726380828400039e+01,7.399999999999999911e-01,2.267115554813399925e+01
1.671518707276599969e+01,7.399999999999999911e-01,1.962180714605999654e+01
1.721381764408000237e+01,7.399999999999999911e-01,1.640595705508599877e+01
1.769829430580999841e+01,7.399999999999999911e-01,1.336361281869399953e+01
1.841542983051600046e+01,7.399999999999999911e-01,1.042091391084799845e+01
1.949209885599399783e+01,7.399999999999999911e-01,7.454314005371399432e+00
2.062113304136000025e+01,7.399999999999999911e-01,4.492994904516199206e+00
2.110767240526400101e+01,7.399999999999999911e-01,1.502417624000599972e+00
2.120701632496600197e+01,7.399999999999999911e-01,-1.503575459123200009e+00
2.054946541788599745e+01,7.399999999999999911e-01,-4.542407488822999717e+00
