%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18
1663498890231395959,0,0.0,0.0,0.709333360195,0.0010878443718,5.6507793488e-05,0.00059356255224,-0.0069061438553,-0.0354792587459,-7.49863684177e-05,0.999346613884,0.000599095772486,-0.00047455629101,0.0177461411804,-0.00107099686284,0.00188167090528,-0.00111385260243,-0.114737801254,10.4602622986,0.841410577297
1663498890250619888,0,0.0,0.0,0.709333360195,0.0010878443718,5.6507793488e-05,0.00059356255224,-0.0069061438553,-0.0354792587459,-7.49863684177e-05,0.999346613884,0.000599095772486,-0.00047455629101,0.0177461411804,-0.00107099686284,0.00188167090528,-0.00111385260243,-0.114737801254,10.4602622986,0.841410577297
1663498890271507978,0,0.0,0.0,0.709333360195,0.00120866135694,5.94395423832e-05,0.000908604532015,-0.00693745352328,-0.0354539565742,-9.11755269044e-05,0.99934732914,0.00255577708595,-0.000197852947167,0.0216267015785,0.00108038145117,0.0029225514736,0.00214876141399,-0.114737801254,10.479385376,0.803164660931
1663498890294497013,0,0.0,0.0,0.709333360195,0.00120866135694,5.94395423832e-05,0.000908604532015,-0.00693745352328,-0.0354539565742,-9.11755269044e-05,0.99934732914,0.00255577708595,-0.000197852947167,0.0216267015785,0.00108038145117,0.0029225514736,0.00214876141399,-0.114737801254,10.479385376,0.841410577297
1663498890311172962,0,0.0,0.0,0.709333360195,0.00120436470024,5.84666959185e-05,0.00033365629497,-0.00690504536033,-0.03546833992,-0.000101851153886,0.999346971512,0.00224947952665,-0.000226833071792,0.0131621314213,-0.00201267190278,0.000729685649276,0.00314948358573,-0.114737801254,10.479385376,0.822287559509
1663498890330579996,0,0.0,0.0,0.709333360195,0.00120436470024,5.84666959185e-05,0.00033365629497,-0.00690504536033,-0.03546833992,-0.000101851153886,0.999346971512,0.00224947952665,-0.000226833071792,0.0131621314213,-0.00201267190278,0.000729685649276,0.00314948358573,-0.114737801254,10.4602622986,0.822287559509
1663498890351162910,0,0.0,0.0,0.709333360195,0.00119169882964,3.68794499082e-05,0.000637675635517,-0.00688916957006,-0.0354389026761,-0.000111199915409,0.999348104,0.0011787940748,-0.00153110665269,0.0175088308752,0.00113652728032,-0.000241597183049,-0.00203923345543,-0.114737801254,10.4602622986,0.841410577297
1663498890371049880,0,0.0,0.0,0.709333360195,0.00119169882964,3.68794499082e-05,0.000637675635517,-0.00688916957006,-0.0354389026761,-0.000111199915409,0.999348104,0.0011787940748,-0.00153110665269,0.0175088308752,0.00113652728032,-0.000241597183049,-0.00203923345543,-0.114737801254,10.479385376,0.822287559509
1663498890391016960,0,0.0,0.0,0.709333360195,0.00128477613907,3.02997232211e-05,0.000731713080313,-0.00690154219046,-0.035389341414,-8.09643388493e-05,0.999349832535,0.00331670907326,-0.000798782857601,0.019491225481,-0.00203915894963,0.00602399464697,-0.00095549802063,-0.114737801254,10.479385376,0.841410577297
1663498890410619020,0,0.0,0.0,0.709333360195,0.00128538697027,2.76133869193e-05,0.000842353503685,-0.00690914085135,-0.0353716462851,-8.75548357726e-05,0.999350368977,0.00262659112923,-0.000855255988427,0.0218670293689,-2.96328253171e-05,0.00192547787447,-0.00103614211548,-0.114737801254,10.4602622986,0.822287559509
1663498890431044101,0,0.0,0.0,0.709333360195,0.00128538697027,2.76133869193e-05,0.000842353503685,-0.00690914085135,-0.0353716462851,-8.75548357726e-05,0.999350368977,0.00262659112923,-0.000855255988427,0.0218670293689,-2.96328253171e-05,0.00192547787447,-0.00103614211548,-0.114737801254,10.479385376,0.822287559509
