%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18
1663499121512140989,0,0.0,0.0,1.29066669941,-0.00139829004183,-0.000276718608802,0.00015838361287,-0.00535084307194,-0.0372097715735,1.16073306344e-05,0.999293208122,-0.00131397123914,0.000498579873238,0.0179233979434,-0.00428254809231,-0.00128230464179,-0.000795869098511,-0.0764918699861,10.4602622986,0.879656493664
1663499121531122922,0,0.0,0.0,1.29066669941,-0.0012880434515,-0.000301707914332,-0.000189013342606,-0.00536076072603,-0.0372030287981,3.45941480191e-05,0.999293446541,0.00351826520637,0.000297591177514,0.00995084922761,-0.00102825846989,0.000991959357634,0.00251426594332,-0.0764918699861,10.4602622986,0.860533475876
1663499121550837993,0,0.0,0.0,1.29066669941,-0.0012880434515,-0.000301707914332,-0.000189013342606,-0.00536076072603,-0.0372030287981,3.45941480191e-05,0.999293446541,0.00351826520637,0.000297591177514,0.00995084922761,-0.00102825846989,0.000991959357634,0.00251426594332,-0.0956148356199,10.479385376,0.879656493664
1663499121570746898,0,0.0,0.0,1.29066669941,-0.0012880434515,-0.000301707914332,-0.000189013342606,-0.00536076072603,-0.0372030287981,3.45941480191e-05,0.999293446541,0.00351826520637,0.000297591177514,0.00995084922761,-0.00102825846989,0.000991959357634,0.00251426594332,-0.0956148356199,10.4602622986,0.822287559509
1663499121590724945,0,0.0,0.0,1.29066669941,-0.00134011788759,-0.000340654456522,0.000255564489635,-0.00536089716479,-0.0372108928859,2.28316130233e-05,0.999293088913,0.000649741268717,-0.00120778719429,0.0190903395414,-6.28438574495e-05,0.00296973274089,-0.00402699084952,-0.0764918699861,10.479385376,0.860533475876
1663499121610713005,0,0.0,0.0,1.29066669941,-0.00134011788759,-0.000340654456522,0.000255564489635,-0.00536089716479,-0.0372108928859,2.28316130233e-05,0.999293088913,0.000649741268717,-0.00120778719429,0.0190903395414,-6.28438574495e-05,0.00296973274089,-0.00402699084952,-0.0764918699861,10.479385376,0.879656493664
1663499121630784034,0,0.0,0.0,1.29066669941,-0.00125831749756,-0.000361780141247,0.000392285786802,-0.00537503371015,-0.0372134000063,9.92965851765e-06,0.999292969704,0.00230587506667,-0.00100272707641,0.0208628512919,0.00413999566808,0.00300597818568,0.0098324790597,-0.0956148356199,10.4602622986,0.860533475876
1663499121651386976,0,0.0,0.0,1.29066669941,-0.00125831749756,-0.000361780141247,0.000392285786802,-0.00537503371015,-0.0372134000063,9.92965851765e-06,0.999292969704,0.00230587506667,-0.00100272707641,0.0208628512919,0.00413999566808,0.00300597818568,0.0098324790597,-0.0764918699861,10.4602622986,0.860533475876
1663499121670646905,0,0.0,0.0,1.29066669941,-0.00146029039752,-0.00036600054591,0.000162016687682,-0.00537210702896,-0.0372005179524,3.73385501007e-06,0.999293386936,-0.00107188534457,-0.000783630122896,0.018329910934,-6.79665390635e-05,-0.00115981674753,0.0013198889792,-0.0764918699861,10.4602622986,0.860533475876
1663499121691345930,0,0.0,0.0,1.29066669941,-0.00146029039752,-0.00036600054591,0.000162016687682,-0.00537210702896,-0.0372005179524,3.73385501007e-06,0.999293386936,-0.00107188534457,-0.000783630122896,0.018329910934,-6.79665390635e-05,-0.00115981674753,0.0013198889792,-0.0764918699861,10.4602622986,0.841410577297
1663499121710752964,0,0.0,0.0,1.29066669941,-0.00146029039752,-0.00036600054591,0.000162016687682,-0.00537210702896,-0.0372005179524,3.73385501007e-06,0.999293386936,-0.00107188534457,-0.000783630122896,0.018329910934,-6.79665390635e-05,-0.00115981674753,0.0013198889792,-0.0764918699861,10.4602622986,0.860533475876
1663499121730561971,0,0.0,0.0,1.29066669941,-0.0013441630872,-0.00033386668656,0.00021702113736,-0.00538308219984,-0.037179838866,2.5366742193e-05,0.999294102192,0.00174120534211,-0.000184551172424,0.0196733567864,-0.000156166031957,0.00314804189838,-0.00180249521509,-0.0764918699861,10.479385376,0.841410577297
1663499121750654935,0,0.0,0.0,1.29066669941,-0.0013441630872,-0.00033386668656,0.00021702113736,-0.00538308219984,-0.037179838866,2.5366742193e-05,0.999294102192,0.00174120534211,-0.000184551172424,0.0196733567864,-0.000156166031957,0.00314804189838,-0.00180249521509,-0.0764918699861,10.4602622986,0.860533475876
1663499121770759105,0,0.0,0.0,1.29066669941,-0.00137959513813,-0.000327424524585,9.61094847298e-05,-0.00539662549272,-0.0371654704213,8.69447103469e-06,0.999294579029,0.000811994774267,8.78439168446e-05,0.0168568305671,-0.00540004856884,0.0020205641631,0.000302488508169,-0.0764918699861,10.479385376,0.860533475876
1663499121790642023,0,0.0,0.0,1.29066669941,-0.00137959513813,-0.000327424524585,9.61094847298e-05,-0.00539662549272,-0.0371654704213,8.69447103469e-06,0.999294579029,0.000811994774267,8.78439168446e-05,0.0168568305671,-0.00540004856884,0.0020205641631,0.000302488508169,-0.0764918699861,10.479385376,0.860533475876
1663499121810709953,0,0.0,0.0,1.29066669941,-0.00131881190464,-0.000328346912283,4.18904564867e-05,-0.00538537045941,-0.0371538214386,-4.51965604498e-07,0.999295115471,0.00202701217495,-0.000932582304813,0.0151846911758,0.00200174585916,-0.00331326411106,0.00346100376919,-0.0764918699861,10.498509407,0.860533475876
1663499121835935115,0,0.0,0.0,1.29066669941,-0.00131881190464,-0.000328346912283,4.18904564867e-05,-0.00538537045941,-0.0371538214386,-4.51965604498e-07,0.999295115471,0.00202701217495,-0.000932582304813,0.0151846911758,0.00200174585916,-0.00331326411106,0.00346100376919,-0.0764918699861,10.4602622986,0.860533475876
1663499121850938081,0,0.0,0.0,1.29066669941,-0.00124137126841,-0.000234581180848,0.00023336270533,-0.00538939842954,-0.0371699258685,-1.44614778037e-05,0.99929445982,0.00224938802421,0.000248868396739,0.0174516160041,-0.000105806597276,-0.00229434180073,-0.00509726488963,-0.0956148356199,10.4602622986,0.860533475876
1663499121871031045,0,0.0,0.0,1.29066669941,-0.00124137126841,-0.000234581180848,0.00023336270533,-0.00538939842954,-0.0371699258685,-1.44614778037e-05,0.99929445982,0.00224938802421,0.000248868396739,0.0174516160041,-0.000105806597276,-0.00229434180073,-0.00509726488963,-0.0956148356199,10.4602622986,0.879656493664
