%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18
1663499227111816883,0,0.0,0.0,-16.8159999847,-0.000405629951274,-2.30729756368e-06,0.000530956138391,-0.00509942322969,-0.0375223569572,3.68448672816e-05,0.999282777309,0.000712235749234,-0.00195021880791,0.019460292533,0.000878443650436,0.0289278682321,0.050666898489,-0.0764918699861,10.498509407,0.841410577297
1663499227130817890,0,0.0,0.0,-16.8159999847,-0.000405629951274,-2.30729756368e-06,0.000530956138391,-0.00509942322969,-0.0375223569572,3.68448672816e-05,0.999282777309,0.000712235749234,-0.00195021880791,0.019460292533,0.000878443650436,0.0289278682321,0.050666898489,-0.0191229674965,10.3837709427,1.10913217068
1663499227150557041,0,0.0,0.0,-21.829334259,-0.000485974131152,0.000275920989225,0.000514255720191,-0.00565499765798,-0.0371807105839,2.98841969197e-05,0.999292612076,0.0040044169873,0.007588846609,0.0211596153677,-0.0640254765749,0.0479919947684,-0.00695461221039,-0.152983739972,10.4602622986,0.631057977676
1663499227170651912,0,0.0,0.0,-21.829334259,-0.000485974131152,0.000275920989225,0.000514255720191,-0.00565499765798,-0.0371807105839,2.98841969197e-05,0.999292612076,0.0040044169873,0.007588846609,0.0211596153677,-0.0640254765749,0.0479919947684,-0.00695461221039,-0.38245934248,10.5558776855,0.325090438128
1663499227191544055,0,0.0,0.0,-23.2800006866,-0.00106298632454,0.000169264400029,0.000758066773415,-0.00618638191372,-0.0380116254091,-0.00164221192244,0.999256849289,-0.021618463099,0.000761521165259,0.0236827507615,-0.0604827739298,-0.0657220557332,-0.0689245611429,0.0764918699861,10.479385376,0.363336354494
1663499227210830926,0,0.0,0.0,-23.2800006866,-0.00106298632454,0.000169264400029,0.000758066773415,-0.00618638191372,-0.0380116254091,-0.00164221192244,0.999256849289,-0.021618463099,0.000761521165259,0.0236827507615,-0.0604827739298,-0.0657220557332,-0.0689245611429,-0.172106698155,10.4411401749,1.28123879433
1663499227231009960,0,0.0,0.0,-23.2800006866,-0.00106298632454,0.000169264400029,0.000758066773415,-0.00618638191372,-0.0380116254091,-0.00164221192244,0.999256849289,-0.021618463099,0.000761521165259,0.0236827507615,-0.0604827739298,-0.0657220557332,-0.0689245611429,-0.229475602508,10.4411401749,1.20474696159
1663499227250806093,0,0.0,0.0,-23.4186668396,-0.00096454587765,0.00018934525724,0.000823109410703,-0.00736859440804,-0.0384271554649,-0.00334363710135,0.999228656292,0.00632212171331,0.000838417210616,0.0217847470194,-0.0340417660773,0.0107262246311,-0.0711069479585,-0.38245934248,10.498509407,1.09000909328
1663499227270838022,0,0.0,0.0,-23.4186668396,-0.00096454587765,0.00018934525724,0.000823109410703,-0.00736859440804,-0.0384271554649,-0.00334363710135,0.999228656292,0.00632212171331,0.000838417210616,0.0217847470194,-0.0340417660773,0.0107262246311,-0.0711069479585,-0.516320109367,10.5176324844,0.803164660931
1663499227291734933,0,0.0,0.0,-20.3626670837,-0.000697862356901,0.000526978517883,0.000424683792517,-0.00757199525833,-0.0383131690323,-0.00431815721095,0.999227762222,-0.000309794791974,-0.00248133181594,0.0147659471259,0.0281545817852,-0.0266214497387,-0.0324440039694,-0.305967479944,10.479385376,1.10913217068
1663499227310684919,0,0.0,0.0,-20.3626670837,-0.000697862356901,0.000526978517883,0.000424683792517,-0.00757199525833,-0.0383131690323,-0.00431815721095,0.999227762222,-0.000309794791974,-0.00248133181594,0.0147659471259,0.0281545817852,-0.0266214497387,-0.0324440039694,0.248598575592,10.479385376,1.07088625431
1663499227331178903,0,0.0,0.0,-15.9146671295,0.000272862642305,0.000972084759269,0.000288116163574,-0.00754897575825,-0.0377692803741,-0.00431122025475,0.999248683453,0.0126388585195,0.00342002511024,0.0166283156723,-0.00113164447248,0.0234851110727,0.00214734720066,-0.286844521761,10.479385376,0.822287559509
1663499227350873947,0,0.0,0.0,-12.3093338013,0.000309797324007,0.000990867614746,0.000367701431969,-0.00754744326696,-0.037725623697,-0.00430497946218,0.999250352383,0.00994110386819,0.00286956876516,0.0166281890124,-0.00105100870132,0.0148515673354,3.04719487758e-05,-0.229475602508,10.498509407,0.70754981041
1663499227370656013,0,0.0,0.0,-8.93866634369,0.000309797324007,0.000990867614746,0.000367701431969,-0.00754744326696,-0.037725623697,-0.00430497946218,0.999250352383,0.00994110386819,0.00286956876516,0.0166281890124,-0.00105100870132,0.0148515673354,3.04719487758e-05,0.0956148356199,10.4220170975,0.879656493664
1663499227390552997,0,0.0,0.0,-8.93866634369,0.000510525482241,0.00106864643749,0.00120425736532,-0.00744409253821,-0.0379581339657,-0.00442449795082,0.999241828918,0.00625731982291,0.00369922537357,0.0238608699292,-0.00861249677837,0.00641093496233,-0.00114071660209,-0.152983739972,10.5176324844,0.898779451847
