%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18
1663498767370604038,0,0.0,0.0,-2.34133338928,0.000493236759212,-1.37649647058e-06,0.000498568697367,0.00248546316288,-0.0334351435304,-0.000545399729162,0.999437630177,0.00205001584254,-4.82560949422e-07,0.0209103748202,-0.00294203707017,0.00223733577877,0.000628920271993,0.0764918699861,10.479385376,0.803164660931
1663498767393383979,0,0.0,0.0,-2.34133338928,0.000556130660698,-1.71836636582e-05,0.000297188555123,0.00247960560955,-0.0334419235587,-0.000543746165931,0.999437510967,0.00359711307101,-3.7407338823e-05,0.0183234978467,0.0023350014817,-0.0020513292402,-0.000492215214763,0.0764918699861,10.479385376,0.784041643143
1663498767410511016,0,0.0,0.0,-2.34133338928,0.000556130660698,-1.71836636582e-05,0.000297188555123,0.00247960560955,-0.0334419235587,-0.000543746165931,0.999437510967,0.00359711307101,-3.7407338823e-05,0.0183234978467,0.0023350014817,-0.0020513292402,-0.000492215214763,0.0764918699861,10.479385376,0.764918684959
1663498767431354045,0,0.0,0.0,-2.34133338928,0.000449475541245,-5.28747914359e-05,0.000168038226548,0.00249779736623,-0.0334587804973,-0.000558270548936,0.999436795712,-0.000546196009964,-0.000505003728904,0.0165012218058,-0.00084407441318,-0.00300521380268,-0.0100966328755,0.0764918699861,10.479385376,0.784041643143
1663498767450987100,0,0.0,0.0,-2.34133338928,0.000449475541245,-5.28747914359e-05,0.000168038226548,0.00249779736623,-0.0334587804973,-0.000558270548936,0.999436795712,-0.000546196009964,-0.000505003728904,0.0165012218058,-0.00084407441318,-0.00300521380268,-0.0100966328755,0.0764918699861,10.479385376,0.803164660931
1663498767471477985,0,0.0,0.0,-2.34133338928,0.000449475541245,-5.28747914359e-05,0.000168038226548,0.00249779736623,-0.0334587804973,-0.000558270548936,0.999436795712,-0.000546196009964,-0.000505003728904,0.0165012218058,-0.00084407441318,-0.00300521380268,-0.0100966328755,0.0764918699861,10.479385376,0.784041643143
1663498767490889072,0,0.0,0.0,-2.34133338928,0.000504586147144,-4.60710634798e-06,-6.40243233647e-05,0.00251411949284,-0.0334317609668,-0.000509613018949,0.999437749386,0.0010209090542,-0.000122070705402,0.0115612167865,-0.000693433044944,-0.000926366599742,-0.000439880444901,0.0573689006269,10.4602622986,0.784041643143
1663498767511409044,0,0.0,0.0,-2.34133338928,0.000504586147144,-4.60710634798e-06,-6.40243233647e-05,0.00251411949284,-0.0334317609668,-0.000509613018949,0.999437749386,0.0010209090542,-0.000122070705402,0.0115612167865,-0.000693433044944,-0.000926366599742,-0.000439880444901,0.0764918699861,10.4602622986,0.803164660931
1663498767530808925,0,0.0,0.0,-2.34133338928,0.000506771204527,-3.80528035748e-05,7.32997723389e-05,0.0025386295747,-0.0334399044514,-0.000527949654497,0.999437391758,0.00168181117624,-0.00142511480954,0.0140558667481,0.000284984504106,0.0012325210264,-0.00246914848685,0.0764918699861,10.479385376,0.822287559509
1663498767550753116,0,0.0,0.0,-2.34133338928,0.000506771204527,-3.80528035748e-05,7.32997723389e-05,0.0025386295747,-0.0334399044514,-0.000527949654497,0.999437391758,0.00168181117624,-0.00142511480954,0.0140558667481,0.000284984504106,0.0012325210264,-0.00246914848685,0.0764918699861,10.479385376,0.784041643143
1663498767570813894,0,0.0,0.0,-2.34133338928,0.000581890868489,-2.30454261327e-05,0.000264717207756,0.00250294199213,-0.0334609746933,-0.000531345547643,0.999436795712,0.00241703377105,-0.000234498918871,0.0193917471915,0.00123040215112,-0.00621742336079,-0.0014789464185,0.0764918699861,10.479385376,0.803164660931
1663498767590883016,0,0.0,0.0,-2.34133338928,0.000581890868489,-2.30454261327e-05,0.000264717207756,0.00250294199213,-0.0334609746933,-0.000531345547643,0.999436795712,0.00241703377105,-0.000234498918871,0.0193917471915,0.00123040215112,-0.00621742336079,-0.0014789464185,0.0764918699861,10.479385376,0.803164660931
1663498767611063003,0,0.0,0.0,-2.34133338928,0.00038274176768,3.09842034767e-05,-9.12047253223e-05,0.00249907467514,-0.0334963537753,-0.000501152069774,0.999435663223,-0.000788394769188,0.000684838276356,0.0121326306835,-0.00288527598605,-0.00300570344552,-0.000336487370078,0.0764918699861,10.479385376,0.803164660931
